"cons","edo","NOM_ENT","mun","NOM_MUN","grupo","NOMBRE_GRUPO","monto_venta","animales_venta"
"1390","27","Tabasco","008","Huimanguillo","3","cerdos",0,0
"1390","27","Tabasco","008","Huimanguillo","4","aves",0,0
"1390","27","Tabasco","008","Huimanguillo","5","cyb",0,0
"1391","27","Tabasco","008","Huimanguillo","1","reses",0,0
"1391","27","Tabasco","008","Huimanguillo","2","equinos",0,0
"1391","27","Tabasco","008","Huimanguillo","3","cerdos",0,0
"1391","27","Tabasco","008","Huimanguillo","4","aves",0,0
"1391","27","Tabasco","008","Huimanguillo","5","cyb",0,0
"1392","27","Tabasco","008","Huimanguillo","1","reses",0,0
"1392","27","Tabasco","008","Huimanguillo","2","equinos",0,0
"1392","27","Tabasco","008","Huimanguillo","3","cerdos",0,0
"1392","27","Tabasco","008","Huimanguillo","4","aves",0,0
"1392","27","Tabasco","008","Huimanguillo","5","cyb",0,0
"1393","27","Tabasco","008","Huimanguillo","1","reses",0,0
"1393","27","Tabasco","008","Huimanguillo","2","equinos",0,0
"1393","27","Tabasco","008","Huimanguillo","3","cerdos",0,0
"1393","27","Tabasco","008","Huimanguillo","4","aves",0,0
"1393","27","Tabasco","008","Huimanguillo","5","cyb",0,0
"1394","27","Tabasco","008","Huimanguillo","1","reses",0,0
"1394","27","Tabasco","008","Huimanguillo","2","equinos",0,0
"1394","27","Tabasco","008","Huimanguillo","3","cerdos",0,0
"1394","27","Tabasco","008","Huimanguillo","4","aves",0,0
"1394","27","Tabasco","008","Huimanguillo","5","cyb",0,0
"1395","27","Tabasco","008","Huimanguillo","1","reses",0,0
"1395","27","Tabasco","008","Huimanguillo","2","equinos",0,0
"1395","27","Tabasco","008","Huimanguillo","3","cerdos",0,0
"1395","27","Tabasco","008","Huimanguillo","4","aves",0,0
"1395","27","Tabasco","008","Huimanguillo","5","cyb",0,0
"1396","27","Tabasco","008","Huimanguillo","1","reses",0,0
"1396","27","Tabasco","008","Huimanguillo","2","equinos",0,0
"1396","27","Tabasco","008","Huimanguillo","3","cerdos",0,0
"1396","27","Tabasco","008","Huimanguillo","4","aves",0,0
"1396","27","Tabasco","008","Huimanguillo","5","cyb",0,0
"1397","27","Tabasco","008","Huimanguillo","1","reses",0,0
"1397","27","Tabasco","008","Huimanguillo","2","equinos",0,0
"1397","27","Tabasco","008","Huimanguillo","3","cerdos",0,0
"1397","27","Tabasco","008","Huimanguillo","4","aves",0,0
"1397","27","Tabasco","008","Huimanguillo","5","cyb",0,0
"1398","27","Tabasco","008","Huimanguillo","1","reses",0,0
"1398","27","Tabasco","008","Huimanguillo","2","equinos",0,0
"1398","27","Tabasco","008","Huimanguillo","3","cerdos",0,0
"1398","27","Tabasco","008","Huimanguillo","4","aves",3000,9
"1398","27","Tabasco","008","Huimanguillo","5","cyb",0,0
"1401","27","Tabasco","012","Macuspana","1","reses",0,0
"1401","27","Tabasco","012","Macuspana","2","equinos",0,0
"1401","27","Tabasco","012","Macuspana","3","cerdos",0,0
"1401","27","Tabasco","012","Macuspana","4","aves",200,1
"1401","27","Tabasco","012","Macuspana","5","cyb",0,0
"1401","27","Tabasco","012","Macuspana","7","otro",320,4
"1402","27","Tabasco","012","Macuspana","1","reses",0,0
"1402","27","Tabasco","012","Macuspana","2","equinos",0,0
"1402","27","Tabasco","012","Macuspana","3","cerdos",0,0
"1402","27","Tabasco","012","Macuspana","4","aves",0,0
"1402","27","Tabasco","012","Macuspana","5","cyb",0,0
"1403","27","Tabasco","012","Macuspana","1","reses",0,0
"1403","27","Tabasco","012","Macuspana","2","equinos",0,0
"1403","27","Tabasco","012","Macuspana","3","cerdos",0,0
"1403","27","Tabasco","012","Macuspana","4","aves",500,5
"1403","27","Tabasco","012","Macuspana","5","cyb",0,0
"1403","27","Tabasco","012","Macuspana","6","otro",0,0
"1404","27","Tabasco","012","Macuspana","1","reses",0,0
"1404","27","Tabasco","012","Macuspana","2","equinos",0,0
"1404","27","Tabasco","012","Macuspana","3","cerdos",0,0
"1404","27","Tabasco","012","Macuspana","4","aves",0,0
"1404","27","Tabasco","012","Macuspana","5","cyb",0,0
"1405","27","Tabasco","012","Macuspana","1","reses",0,0
"1405","27","Tabasco","012","Macuspana","2","equinos",0,0
"1405","27","Tabasco","012","Macuspana","3","cerdos",0,0
"1405","27","Tabasco","012","Macuspana","4","aves",100,1
"1405","27","Tabasco","012","Macuspana","5","cyb",0,0
"1406","27","Tabasco","012","Macuspana","1","reses",0,0
"1406","27","Tabasco","012","Macuspana","2","equinos",0,0
"1406","27","Tabasco","012","Macuspana","3","cerdos",0,0
"1406","27","Tabasco","012","Macuspana","4","aves",0,0
"1406","27","Tabasco","012","Macuspana","5","cyb",0,0
"1407","27","Tabasco","012","Macuspana","1","reses",0,0
"1407","27","Tabasco","012","Macuspana","2","equinos",0,0
"1407","27","Tabasco","012","Macuspana","3","cerdos",0,0
"1407","27","Tabasco","012","Macuspana","4","aves",0,0
"1407","27","Tabasco","012","Macuspana","5","cyb",0,0
"1408","27","Tabasco","012","Macuspana","1","reses",0,0
"1408","27","Tabasco","012","Macuspana","2","equinos",0,0
"1408","27","Tabasco","012","Macuspana","3","cerdos",0,0
"1408","27","Tabasco","012","Macuspana","4","aves",0,0
"1408","27","Tabasco","012","Macuspana","5","cyb",0,0
"1409","27","Tabasco","012","Macuspana","1","reses",0,0
"1409","27","Tabasco","012","Macuspana","2","equinos",0,0
"1409","27","Tabasco","012","Macuspana","3","cerdos",0,0
"1409","27","Tabasco","012","Macuspana","4","aves",0,0
"1409","27","Tabasco","012","Macuspana","5","cyb",0,0
"1410","27","Tabasco","012","Macuspana","1","reses",0,0
"1410","27","Tabasco","012","Macuspana","2","equinos",0,0
"1410","27","Tabasco","012","Macuspana","3","cerdos",0,0
"1410","27","Tabasco","012","Macuspana","4","aves",0,0
"1410","27","Tabasco","012","Macuspana","5","cyb",0,0
"1411","27","Tabasco","012","Macuspana","1","reses",0,0
"1411","27","Tabasco","012","Macuspana","2","equinos",0,0
"1411","27","Tabasco","012","Macuspana","3","cerdos",0,0
"1411","27","Tabasco","012","Macuspana","4","aves",0,0
"1411","27","Tabasco","012","Macuspana","5","cyb",0,0
"1412","27","Tabasco","012","Macuspana","1","reses",0,0
"1412","27","Tabasco","012","Macuspana","2","equinos",0,0
"1412","27","Tabasco","012","Macuspana","3","cerdos",0,0
"1412","27","Tabasco","012","Macuspana","4","aves",0,0
"1412","27","Tabasco","012","Macuspana","5","cyb",0,0
"1413","27","Tabasco","012","Macuspana","1","reses",0,0
"1413","27","Tabasco","012","Macuspana","2","equinos",0,0
"1413","27","Tabasco","012","Macuspana","3","cerdos",0,0
"1413","27","Tabasco","012","Macuspana","4","aves",0,0
"1413","27","Tabasco","012","Macuspana","5","cyb",0,0
"1413","27","Tabasco","012","Macuspana","6","otro",4000,20
"1414","27","Tabasco","012","Macuspana","1","reses",0,0
"1414","27","Tabasco","012","Macuspana","2","equinos",0,0
"1414","27","Tabasco","012","Macuspana","3","cerdos",0,0
"1414","27","Tabasco","012","Macuspana","4","aves",0,0
"1414","27","Tabasco","012","Macuspana","5","cyb",0,0
"1415","27","Tabasco","012","Macuspana","1","reses",0,0
"1415","27","Tabasco","012","Macuspana","2","equinos",0,0
"1415","27","Tabasco","012","Macuspana","3","cerdos",0,0
"1415","27","Tabasco","012","Macuspana","4","aves",0,0
"1415","27","Tabasco","012","Macuspana","5","cyb",0,0
"1416","27","Tabasco","012","Macuspana","1","reses",0,0
"1416","27","Tabasco","012","Macuspana","2","equinos",0,0
"1416","27","Tabasco","012","Macuspana","3","cerdos",0,0
"1416","27","Tabasco","012","Macuspana","4","aves",0,0
"1416","27","Tabasco","012","Macuspana","5","cyb",0,0
"1417","27","Tabasco","012","Macuspana","1","reses",0,0
"1417","27","Tabasco","012","Macuspana","2","equinos",0,0
"1417","27","Tabasco","012","Macuspana","3","cerdos",0,0
"1417","27","Tabasco","012","Macuspana","4","aves",0,0
"1417","27","Tabasco","012","Macuspana","5","cyb",0,0
"1417","27","Tabasco","012","Macuspana","6","otro",0,0
"1418","27","Tabasco","012","Macuspana","1","reses",0,0
"1418","27","Tabasco","012","Macuspana","2","equinos",0,0
"1418","27","Tabasco","012","Macuspana","3","cerdos",0,0
"1418","27","Tabasco","012","Macuspana","4","aves",0,0
"1418","27","Tabasco","012","Macuspana","5","cyb",0,0
"1419","27","Tabasco","012","Macuspana","1","reses",0,0
"1419","27","Tabasco","012","Macuspana","2","equinos",0,0
"1419","27","Tabasco","012","Macuspana","3","cerdos",0,0
"1419","27","Tabasco","012","Macuspana","4","aves",0,0
"1419","27","Tabasco","012","Macuspana","5","cyb",0,0
"1420","27","Tabasco","012","Macuspana","1","reses",0,0
"1420","27","Tabasco","012","Macuspana","2","equinos",0,0
"1420","27","Tabasco","012","Macuspana","3","cerdos",0,0
"1420","27","Tabasco","012","Macuspana","4","aves",0,0
"1420","27","Tabasco","012","Macuspana","5","cyb",0,0
"1421","27","Tabasco","012","Macuspana","1","reses",0,0
"1421","27","Tabasco","012","Macuspana","2","equinos",0,0
"1421","27","Tabasco","012","Macuspana","3","cerdos",0,0
"1421","27","Tabasco","012","Macuspana","4","aves",0,0
"1421","27","Tabasco","012","Macuspana","5","cyb",0,0
"1422","27","Tabasco","012","Macuspana","1","reses",0,0
"1422","27","Tabasco","012","Macuspana","2","equinos",0,0
"1422","27","Tabasco","012","Macuspana","3","cerdos",0,0
"1422","27","Tabasco","012","Macuspana","4","aves",0,0
"1422","27","Tabasco","012","Macuspana","5","cyb",0,0
"1422","27","Tabasco","012","Macuspana","6","otro",0,0
"1423","27","Tabasco","012","Macuspana","1","reses",0,0
"1423","27","Tabasco","012","Macuspana","2","equinos",0,0
"1423","27","Tabasco","012","Macuspana","3","cerdos",0,0
"1423","27","Tabasco","012","Macuspana","4","aves",0,0
"1423","27","Tabasco","012","Macuspana","5","cyb",0,0
"1424","27","Tabasco","012","Macuspana","1","reses",0,0
"1424","27","Tabasco","012","Macuspana","2","equinos",0,0
"1424","27","Tabasco","012","Macuspana","3","cerdos",0,0
"1424","27","Tabasco","012","Macuspana","4","aves",0,0
"1424","27","Tabasco","012","Macuspana","5","cyb",0,0
"1425","27","Tabasco","012","Macuspana","1","reses",0,0
"1425","27","Tabasco","012","Macuspana","2","equinos",0,0
"1425","27","Tabasco","012","Macuspana","3","cerdos",0,0
"1425","27","Tabasco","012","Macuspana","4","aves",0,0
"1425","27","Tabasco","012","Macuspana","5","cyb",0,0
"1426","27","Tabasco","012","Macuspana","1","reses",0,0
"1426","27","Tabasco","012","Macuspana","2","equinos",0,0
"1426","27","Tabasco","012","Macuspana","3","cerdos",0,0
"1426","27","Tabasco","012","Macuspana","4","aves",0,0
"1426","27","Tabasco","012","Macuspana","5","cyb",0,0
"1427","27","Tabasco","012","Macuspana","1","reses",0,0
"1427","27","Tabasco","012","Macuspana","2","equinos",0,0
"1427","27","Tabasco","012","Macuspana","3","cerdos",0,0
"1427","27","Tabasco","012","Macuspana","4","aves",0,0
"1427","27","Tabasco","012","Macuspana","5","cyb",0,0
"1428","27","Tabasco","012","Macuspana","1","reses",0,0
"1428","27","Tabasco","012","Macuspana","2","equinos",0,0
"1428","27","Tabasco","012","Macuspana","3","cerdos",0,0
"1428","27","Tabasco","012","Macuspana","4","aves",0,0
"1428","27","Tabasco","012","Macuspana","5","cyb",0,0
"1429","27","Tabasco","012","Macuspana","1","reses",0,0
"1429","27","Tabasco","012","Macuspana","2","equinos",0,0
"1429","27","Tabasco","012","Macuspana","3","cerdos",0,0
"1429","27","Tabasco","012","Macuspana","4","aves",0,0
"1429","27","Tabasco","012","Macuspana","5","cyb",0,0
"1430","27","Tabasco","012","Macuspana","1","reses",0,0
"1430","27","Tabasco","012","Macuspana","2","equinos",0,0
"1430","27","Tabasco","012","Macuspana","3","cerdos",0,0
"1430","27","Tabasco","012","Macuspana","4","aves",0,0
"1430","27","Tabasco","012","Macuspana","5","cyb",0,0
"1430","27","Tabasco","012","Macuspana","6","otro",0,0
"1431","27","Tabasco","012","Macuspana","1","reses",0,0
"1431","27","Tabasco","012","Macuspana","2","equinos",0,0
"1431","27","Tabasco","012","Macuspana","3","cerdos",0,0
"1431","27","Tabasco","012","Macuspana","4","aves",0,0
"1431","27","Tabasco","012","Macuspana","5","cyb",0,0
"1432","27","Tabasco","012","Macuspana","1","reses",0,0
"1432","27","Tabasco","012","Macuspana","2","equinos",0,0
"1432","27","Tabasco","012","Macuspana","3","cerdos",0,0
"1432","27","Tabasco","012","Macuspana","4","aves",0,0
"1432","27","Tabasco","012","Macuspana","5","cyb",0,0
"1433","27","Tabasco","012","Macuspana","1","reses",0,0
"1433","27","Tabasco","012","Macuspana","2","equinos",0,0
"1433","27","Tabasco","012","Macuspana","3","cerdos",0,0
"1433","27","Tabasco","012","Macuspana","4","aves",0,0
"1433","27","Tabasco","012","Macuspana","5","cyb",0,0
"1434","27","Tabasco","012","Macuspana","1","reses",0,0
"1434","27","Tabasco","012","Macuspana","2","equinos",0,0
"1434","27","Tabasco","012","Macuspana","3","cerdos",0,0
"1434","27","Tabasco","012","Macuspana","4","aves",0,0
"1434","27","Tabasco","012","Macuspana","5","cyb",0,0
"1435","27","Tabasco","012","Macuspana","1","reses",0,0
"1435","27","Tabasco","012","Macuspana","2","equinos",0,0
"1435","27","Tabasco","012","Macuspana","3","cerdos",0,0
"1435","27","Tabasco","012","Macuspana","4","aves",0,0
"1435","27","Tabasco","012","Macuspana","5","cyb",0,0
"1436","27","Tabasco","012","Macuspana","1","reses",0,0
"1436","27","Tabasco","012","Macuspana","2","equinos",0,0
"1436","27","Tabasco","012","Macuspana","3","cerdos",0,0
"1436","27","Tabasco","012","Macuspana","4","aves",0,0
"1436","27","Tabasco","012","Macuspana","5","cyb",0,0
"1437","27","Tabasco","012","Macuspana","1","reses",0,0
"1437","27","Tabasco","012","Macuspana","2","equinos",0,0
"1437","27","Tabasco","012","Macuspana","3","cerdos",0,0
"1437","27","Tabasco","012","Macuspana","4","aves",0,0
"1437","27","Tabasco","012","Macuspana","5","cyb",0,0
"1438","27","Tabasco","012","Macuspana","1","reses",0,0
"1438","27","Tabasco","012","Macuspana","2","equinos",0,0
"1438","27","Tabasco","012","Macuspana","3","cerdos",0,0
"1438","27","Tabasco","012","Macuspana","4","aves",2500,25
"1438","27","Tabasco","012","Macuspana","5","cyb",0,0
"1439","27","Tabasco","012","Macuspana","1","reses",0,0
"1439","27","Tabasco","012","Macuspana","2","equinos",0,0
"1439","27","Tabasco","012","Macuspana","3","cerdos",0,0
"1439","27","Tabasco","012","Macuspana","4","aves",0,0
"1439","27","Tabasco","012","Macuspana","5","cyb",0,0
"1440","27","Tabasco","012","Macuspana","1","reses",0,0
"1440","27","Tabasco","012","Macuspana","2","equinos",0,0
"1440","27","Tabasco","012","Macuspana","3","cerdos",0,0
"1440","27","Tabasco","012","Macuspana","4","aves",0,0
"1440","27","Tabasco","012","Macuspana","5","cyb",0,0
"1441","30","Veracruz de Ignacio de la Llave","108","Minatitlán","1","reses",0,0
"1441","30","Veracruz de Ignacio de la Llave","108","Minatitlán","2","equinos",0,0
"1441","30","Veracruz de Ignacio de la Llave","108","Minatitlán","3","cerdos",0,0
"1441","30","Veracruz de Ignacio de la Llave","108","Minatitlán","4","aves",0,0
"1441","30","Veracruz de Ignacio de la Llave","108","Minatitlán","5","cyb",0,0
"1442","30","Veracruz de Ignacio de la Llave","108","Minatitlán","1","reses",0,0
"1442","30","Veracruz de Ignacio de la Llave","108","Minatitlán","2","equinos",0,0
"1442","30","Veracruz de Ignacio de la Llave","108","Minatitlán","3","cerdos",0,0
"1442","30","Veracruz de Ignacio de la Llave","108","Minatitlán","4","aves",0,0
"1442","30","Veracruz de Ignacio de la Llave","108","Minatitlán","5","cyb",0,0
"1443","30","Veracruz de Ignacio de la Llave","108","Minatitlán","1","reses",0,0
"1443","30","Veracruz de Ignacio de la Llave","108","Minatitlán","2","equinos",0,0
"1443","30","Veracruz de Ignacio de la Llave","108","Minatitlán","3","cerdos",0,0
"1443","30","Veracruz de Ignacio de la Llave","108","Minatitlán","4","aves",0,0
"1443","30","Veracruz de Ignacio de la Llave","108","Minatitlán","5","cyb",0,0
"1444","30","Veracruz de Ignacio de la Llave","108","Minatitlán","1","reses",0,0
"1444","30","Veracruz de Ignacio de la Llave","108","Minatitlán","2","equinos",0,0
"1444","30","Veracruz de Ignacio de la Llave","108","Minatitlán","3","cerdos",0,0
"1444","30","Veracruz de Ignacio de la Llave","108","Minatitlán","4","aves",0,0
"1444","30","Veracruz de Ignacio de la Llave","108","Minatitlán","5","cyb",0,0
"1445","30","Veracruz de Ignacio de la Llave","108","Minatitlán","1","reses",0,0
"1445","30","Veracruz de Ignacio de la Llave","108","Minatitlán","2","equinos",0,0
"1445","30","Veracruz de Ignacio de la Llave","108","Minatitlán","3","cerdos",0,0
"1445","30","Veracruz de Ignacio de la Llave","108","Minatitlán","4","aves",0,0
"1445","30","Veracruz de Ignacio de la Llave","108","Minatitlán","5","cyb",0,0
"1446","30","Veracruz de Ignacio de la Llave","108","Minatitlán","1","reses",0,0
"1446","30","Veracruz de Ignacio de la Llave","108","Minatitlán","2","equinos",0,0
"1446","30","Veracruz de Ignacio de la Llave","108","Minatitlán","3","cerdos",0,0
"1446","30","Veracruz de Ignacio de la Llave","108","Minatitlán","4","aves",0,0
"1446","30","Veracruz de Ignacio de la Llave","108","Minatitlán","5","cyb",0,0
"1447","30","Veracruz de Ignacio de la Llave","108","Minatitlán","1","reses",0,0
"1447","30","Veracruz de Ignacio de la Llave","108","Minatitlán","2","equinos",0,0
"1447","30","Veracruz de Ignacio de la Llave","108","Minatitlán","3","cerdos",0,0
"1447","30","Veracruz de Ignacio de la Llave","108","Minatitlán","4","aves",0,0
"1447","30","Veracruz de Ignacio de la Llave","108","Minatitlán","5","cyb",0,0
"1448","30","Veracruz de Ignacio de la Llave","108","Minatitlán","1","reses",0,0
"1448","30","Veracruz de Ignacio de la Llave","108","Minatitlán","2","equinos",0,0
"1448","30","Veracruz de Ignacio de la Llave","108","Minatitlán","3","cerdos",0,0
"1448","30","Veracruz de Ignacio de la Llave","108","Minatitlán","4","aves",0,0
"1448","30","Veracruz de Ignacio de la Llave","108","Minatitlán","5","cyb",0,0
"1449","30","Veracruz de Ignacio de la Llave","108","Minatitlán","1","reses",0,0
"1449","30","Veracruz de Ignacio de la Llave","108","Minatitlán","2","equinos",0,0
"1449","30","Veracruz de Ignacio de la Llave","108","Minatitlán","3","cerdos",0,0
"1449","30","Veracruz de Ignacio de la Llave","108","Minatitlán","4","aves",0,0
"1449","30","Veracruz de Ignacio de la Llave","108","Minatitlán","5","cyb",0,0
"1450","30","Veracruz de Ignacio de la Llave","108","Minatitlán","1","reses",0,0
"1450","30","Veracruz de Ignacio de la Llave","108","Minatitlán","2","equinos",0,0
"1450","30","Veracruz de Ignacio de la Llave","108","Minatitlán","3","cerdos",0,0
"1450","30","Veracruz de Ignacio de la Llave","108","Minatitlán","4","aves",0,0
"1450","30","Veracruz de Ignacio de la Llave","108","Minatitlán","5","cyb",0,0
"1451","30","Veracruz de Ignacio de la Llave","108","Minatitlán","1","reses",0,0
"1451","30","Veracruz de Ignacio de la Llave","108","Minatitlán","2","equinos",0,0
"1451","30","Veracruz de Ignacio de la Llave","108","Minatitlán","3","cerdos",0,0
"1451","30","Veracruz de Ignacio de la Llave","108","Minatitlán","4","aves",0,0
"1451","30","Veracruz de Ignacio de la Llave","108","Minatitlán","5","cyb",0,0
"1452","30","Veracruz de Ignacio de la Llave","108","Minatitlán","1","reses",0,0
"1452","30","Veracruz de Ignacio de la Llave","108","Minatitlán","2","equinos",0,0
"1452","30","Veracruz de Ignacio de la Llave","108","Minatitlán","3","cerdos",0,0
"1452","30","Veracruz de Ignacio de la Llave","108","Minatitlán","4","aves",0,0
"1452","30","Veracruz de Ignacio de la Llave","108","Minatitlán","5","cyb",0,0
"1453","30","Veracruz de Ignacio de la Llave","108","Minatitlán","1","reses",0,0
"1453","30","Veracruz de Ignacio de la Llave","108","Minatitlán","2","equinos",0,0
"1453","30","Veracruz de Ignacio de la Llave","108","Minatitlán","3","cerdos",0,0
"1453","30","Veracruz de Ignacio de la Llave","108","Minatitlán","4","aves",1000,10
"1453","30","Veracruz de Ignacio de la Llave","108","Minatitlán","5","cyb",0,0
"1454","30","Veracruz de Ignacio de la Llave","108","Minatitlán","1","reses",0,0
"1454","30","Veracruz de Ignacio de la Llave","108","Minatitlán","2","equinos",0,0
"1454","30","Veracruz de Ignacio de la Llave","108","Minatitlán","3","cerdos",0,0
"1454","30","Veracruz de Ignacio de la Llave","108","Minatitlán","4","aves",0,0
"1454","30","Veracruz de Ignacio de la Llave","108","Minatitlán","5","cyb",0,0
"1455","30","Veracruz de Ignacio de la Llave","108","Minatitlán","1","reses",0,0
"1455","30","Veracruz de Ignacio de la Llave","108","Minatitlán","2","equinos",0,0
"1455","30","Veracruz de Ignacio de la Llave","108","Minatitlán","3","cerdos",0,0
"1455","30","Veracruz de Ignacio de la Llave","108","Minatitlán","4","aves",0,0
"1455","30","Veracruz de Ignacio de la Llave","108","Minatitlán","5","cyb",0,0
"1456","30","Veracruz de Ignacio de la Llave","108","Minatitlán","1","reses",0,0
"1456","30","Veracruz de Ignacio de la Llave","108","Minatitlán","2","equinos",0,0
"1456","30","Veracruz de Ignacio de la Llave","108","Minatitlán","3","cerdos",0,0
"1456","30","Veracruz de Ignacio de la Llave","108","Minatitlán","4","aves",0,0
"1456","30","Veracruz de Ignacio de la Llave","108","Minatitlán","5","cyb",0,0
"1457","30","Veracruz de Ignacio de la Llave","108","Minatitlán","1","reses",0,0
"1457","30","Veracruz de Ignacio de la Llave","108","Minatitlán","2","equinos",0,0
"1457","30","Veracruz de Ignacio de la Llave","108","Minatitlán","3","cerdos",0,0
"1457","30","Veracruz de Ignacio de la Llave","108","Minatitlán","4","aves",0,0
"1457","30","Veracruz de Ignacio de la Llave","108","Minatitlán","5","cyb",0,0
"1458","30","Veracruz de Ignacio de la Llave","108","Minatitlán","1","reses",0,0
"1458","30","Veracruz de Ignacio de la Llave","108","Minatitlán","2","equinos",0,0
"1458","30","Veracruz de Ignacio de la Llave","108","Minatitlán","3","cerdos",0,0
"1458","30","Veracruz de Ignacio de la Llave","108","Minatitlán","4","aves",0,0
"1458","30","Veracruz de Ignacio de la Llave","108","Minatitlán","5","cyb",0,0
"1461","30","Veracruz de Ignacio de la Llave","108","Minatitlán","1","reses",0,0
"1461","30","Veracruz de Ignacio de la Llave","108","Minatitlán","2","equinos",0,0
"1461","30","Veracruz de Ignacio de la Llave","108","Minatitlán","3","cerdos",0,0
"1461","30","Veracruz de Ignacio de la Llave","108","Minatitlán","4","aves",0,0
"1461","30","Veracruz de Ignacio de la Llave","108","Minatitlán","5","cyb",0,0
"1462","30","Veracruz de Ignacio de la Llave","108","Minatitlán","1","reses",0,0
"1462","30","Veracruz de Ignacio de la Llave","108","Minatitlán","2","equinos",0,0
"1462","30","Veracruz de Ignacio de la Llave","108","Minatitlán","3","cerdos",0,0
"1462","30","Veracruz de Ignacio de la Llave","108","Minatitlán","4","aves",0,0
"1462","30","Veracruz de Ignacio de la Llave","108","Minatitlán","5","cyb",0,0
"1463","30","Veracruz de Ignacio de la Llave","108","Minatitlán","1","reses",0,0
"1463","30","Veracruz de Ignacio de la Llave","108","Minatitlán","2","equinos",0,0
"1463","30","Veracruz de Ignacio de la Llave","108","Minatitlán","3","cerdos",0,0
"1463","30","Veracruz de Ignacio de la Llave","108","Minatitlán","4","aves",0,0
"1463","30","Veracruz de Ignacio de la Llave","108","Minatitlán","5","cyb",0,0
"1464","30","Veracruz de Ignacio de la Llave","108","Minatitlán","1","reses",0,0
"1464","30","Veracruz de Ignacio de la Llave","108","Minatitlán","2","equinos",0,0
"1464","30","Veracruz de Ignacio de la Llave","108","Minatitlán","3","cerdos",0,0
"1464","30","Veracruz de Ignacio de la Llave","108","Minatitlán","4","aves",0,0
"1464","30","Veracruz de Ignacio de la Llave","108","Minatitlán","5","cyb",0,0
"1465","30","Veracruz de Ignacio de la Llave","108","Minatitlán","1","reses",0,0
"1465","30","Veracruz de Ignacio de la Llave","108","Minatitlán","2","equinos",0,0
"1465","30","Veracruz de Ignacio de la Llave","108","Minatitlán","3","cerdos",0,0
"1465","30","Veracruz de Ignacio de la Llave","108","Minatitlán","4","aves",0,0
"1465","30","Veracruz de Ignacio de la Llave","108","Minatitlán","5","cyb",0,0
"1466","30","Veracruz de Ignacio de la Llave","108","Minatitlán","1","reses",0,0
"1466","30","Veracruz de Ignacio de la Llave","108","Minatitlán","2","equinos",0,0
"1466","30","Veracruz de Ignacio de la Llave","108","Minatitlán","3","cerdos",0,0
"1466","30","Veracruz de Ignacio de la Llave","108","Minatitlán","4","aves",0,0
"1466","30","Veracruz de Ignacio de la Llave","108","Minatitlán","5","cyb",0,0
"1466","30","Veracruz de Ignacio de la Llave","108","Minatitlán","6","otro",0,0
"1467","30","Veracruz de Ignacio de la Llave","108","Minatitlán","1","reses",0,0
"1467","30","Veracruz de Ignacio de la Llave","108","Minatitlán","2","equinos",0,0
"1467","30","Veracruz de Ignacio de la Llave","108","Minatitlán","3","cerdos",0,0
"1467","30","Veracruz de Ignacio de la Llave","108","Minatitlán","4","aves",0,0
"1467","30","Veracruz de Ignacio de la Llave","108","Minatitlán","5","cyb",0,0
"1468","30","Veracruz de Ignacio de la Llave","108","Minatitlán","1","reses",0,0
"1468","30","Veracruz de Ignacio de la Llave","108","Minatitlán","2","equinos",0,0
"1468","30","Veracruz de Ignacio de la Llave","108","Minatitlán","3","cerdos",0,0
"1468","30","Veracruz de Ignacio de la Llave","108","Minatitlán","4","aves",2400,4
"1468","30","Veracruz de Ignacio de la Llave","108","Minatitlán","5","cyb",0,0
"1469","30","Veracruz de Ignacio de la Llave","108","Minatitlán","1","reses",0,0
"1469","30","Veracruz de Ignacio de la Llave","108","Minatitlán","2","equinos",0,0
"1469","30","Veracruz de Ignacio de la Llave","108","Minatitlán","3","cerdos",0,0
"1469","30","Veracruz de Ignacio de la Llave","108","Minatitlán","4","aves",0,0
"1469","30","Veracruz de Ignacio de la Llave","108","Minatitlán","5","cyb",0,0
"1470","30","Veracruz de Ignacio de la Llave","108","Minatitlán","1","reses",0,0
"1470","30","Veracruz de Ignacio de la Llave","108","Minatitlán","2","equinos",0,0
"1470","30","Veracruz de Ignacio de la Llave","108","Minatitlán","3","cerdos",0,0
"1470","30","Veracruz de Ignacio de la Llave","108","Minatitlán","4","aves",0,0
"1470","30","Veracruz de Ignacio de la Llave","108","Minatitlán","5","cyb",0,0
"1470","30","Veracruz de Ignacio de la Llave","108","Minatitlán","6","otro",0,0
"1471","30","Veracruz de Ignacio de la Llave","108","Minatitlán","1","reses",0,0
"1471","30","Veracruz de Ignacio de la Llave","108","Minatitlán","2","equinos",0,0
"1471","30","Veracruz de Ignacio de la Llave","108","Minatitlán","3","cerdos",0,0
"1471","30","Veracruz de Ignacio de la Llave","108","Minatitlán","4","aves",0,0
"1471","30","Veracruz de Ignacio de la Llave","108","Minatitlán","5","cyb",0,0
"1472","30","Veracruz de Ignacio de la Llave","108","Minatitlán","1","reses",0,0
"1472","30","Veracruz de Ignacio de la Llave","108","Minatitlán","2","equinos",0,0
"1472","30","Veracruz de Ignacio de la Llave","108","Minatitlán","3","cerdos",0,0
"1472","30","Veracruz de Ignacio de la Llave","108","Minatitlán","4","aves",0,0
"1472","30","Veracruz de Ignacio de la Llave","108","Minatitlán","5","cyb",0,0
"1473","30","Veracruz de Ignacio de la Llave","108","Minatitlán","1","reses",0,0
"1473","30","Veracruz de Ignacio de la Llave","108","Minatitlán","2","equinos",0,0
